OligoID	target
160705_180K_Arrays-48325	chrX:46907325-46907845
160705_180K_Arrays-48326	chrX:46907325-46907845
160705_180K_Arrays-46627	chrX:46907325-46907845
160705_180K_Arrays-42631	chrX:46907325-46907845
160705_180K_Arrays-50303	chrX:46907325-46907845
160705_180K_Arrays-34442	chrX:46907325-46907845
160705_180K_Arrays-41429	chrX:46907325-46907845
160705_180K_Arrays-42842	chrX:46907325-46907845
160705_180K_Arrays-46339	chrX:46907325-46907845
160705_180K_Arrays-34548	chrX:46907325-46907845
160705_180K_Arrays-40648	chrX:46907325-46907845
160705_180K_Arrays-41887	chrX:46907325-46907845
160705_180K_Arrays-40283	chrX:46907325-46907845
160705_180K_Arrays-44246	chrX:46907325-46907845
160705_180K_Arrays-40487	chrX:46907325-46907845
160705_180K_Arrays-50608	chrX:46907325-46907845
160705_180K_Arrays-49069	chrX:46907325-46907845
160705_180K_Arrays-37635	chrX:46907325-46907845
160705_180K_Arrays-43139	chrX:46907325-46907845
160705_180K_Arrays-37536	chrX:46918825-46919345
160705_180K_Arrays-32618	chrX:46918825-46919345
160705_180K_Arrays-34445	chrX:46918825-46919345
160705_180K_Arrays-44945	chrX:46918825-46919345
160705_180K_Arrays-33488	chrX:46918825-46919345
160705_180K_Arrays-42710	chrX:46918825-46919345
160705_180K_Arrays-50732	chrX:46918825-46919345
160705_180K_Arrays-50828	chrX:46918825-46919345
160705_180K_Arrays-31914	chrX:46918825-46919345
160705_180K_Arrays-31913	chrX:46918825-46919345
160705_180K_Arrays-40510	chrX:46918825-46919345
160705_180K_Arrays-41845	chrX:46918825-46919345
160705_180K_Arrays-37274	chrX:46918825-46919345
160705_180K_Arrays-32221	chrX:46918825-46919345
160705_180K_Arrays-33058	chrX:46918825-46919345
160705_180K_Arrays-42301	chrX:46918825-46919345
160705_180K_Arrays-43024	chrX:46918825-46919345
160705_180K_Arrays-46543	chrX:46918825-46919345
160705_180K_Arrays-46542	chrX:46918825-46919345
160705_180K_Arrays-36644	chrX:46918825-46919345
160705_180K_Arrays-45194	chrX:46918825-46919345
160705_180K_Arrays-36743	chrX:46918825-46919345
160705_180K_Arrays-42302	chrX:46918825-46919345
160705_180K_Arrays-49468	chrX:46918825-46919345
160705_180K_Arrays-36309	chrX:46918825-46919345
160705_180K_Arrays-34992	chrX:46918825-46919345
160705_180K_Arrays-39069	chrX:46918825-46919345
160705_180K_Arrays-48788	chrX:46918825-46919345
160705_180K_Arrays-43142	chrX:46918825-46919345
160705_180K_Arrays-47344	chrX:46918825-46919345
160705_180K_Arrays-40331	chrX:46918825-46919345
160705_180K_Arrays-40888	chrX:46918825-46919345
160705_180K_Arrays-40145	chrX:46918825-46919345
160705_180K_Arrays-36961	chrX:46918825-46919345
160705_180K_Arrays-41520	chrX:46936185-46936705
160705_180K_Arrays-35267	chrX:46936185-46936705
160705_180K_Arrays-47530	chrX:46936185-46936705
160705_180K_Arrays-35057	chrX:46936185-46936705
160705_180K_Arrays-42298	chrX:46936185-46936705
160705_180K_Arrays-46540	chrX:46936185-46936705
160705_180K_Arrays-41218	chrX:46936185-46936705
160705_180K_Arrays-42093	chrX:46936185-46936705
160705_180K_Arrays-41665	chrX:46936185-46936705
160705_180K_Arrays-43212	chrX:46936185-46936705
160705_180K_Arrays-39567	chrX:46936185-46936705
160705_180K_Arrays-44649	chrX:46936185-46936705
160705_180K_Arrays-41180	chrX:46936185-46936705
160705_180K_Arrays-33894	chrX:46936185-46936705
160705_180K_Arrays-38959	chrX:46936185-46936705
160705_180K_Arrays-47320	chrX:46936185-46936705
160705_180K_Arrays-38806	chrX:46936185-46936705
160705_180K_Arrays-42730	chrX:46936185-46936705
160705_180K_Arrays-34436	chrX:46936185-46936705
160705_180K_Arrays-49064	chrX:46936185-46936705
160705_180K_Arrays-32657	chrX:46936185-46936705
160705_180K_Arrays-40542	chrX:46936185-46936705
160705_180K_Arrays-40541	chrX:46936185-46936705
160705_180K_Arrays-41010	chrX:46936185-46936705
160705_180K_Arrays-48166	chrX:46936185-46936705
160705_180K_Arrays-42769	chrX:46936185-46936705
160705_180K_Arrays-36428	chrX:46936185-46936705
160705_180K_Arrays-45190	chrX:46936185-46936705
160705_180K_Arrays-44344	chrX:46936185-46936705
160705_180K_Arrays-50157	chrX:46936185-46936705
160705_180K_Arrays-48059	chrX:46936185-46936705
160705_180K_Arrays-44371	chrX:46936185-46936705
160705_180K_Arrays-42327	chrX:46936185-46936705
160705_180K_Arrays-34399	chrX:46936185-46936705
160705_180K_Arrays-34246	chrX:46936185-46936705
160705_180K_Arrays-41528	chrX:46936185-46936705
160705_180K_Arrays-41529	chrX:46936185-46936705
160705_180K_Arrays-40580	chrX:46936185-46936705
160705_180K_Arrays-41226	chrX:46936185-46936705
160705_180K_Arrays-42106	chrX:46936185-46936705
160705_180K_Arrays-41508	chrX:46936185-46936705
160705_180K_Arrays-43206	chrX:46936185-46936705
160705_180K_Arrays-37918	chrX:46936185-46936705
160705_180K_Arrays-45287	chrX:46936185-46936705
160705_180K_Arrays-44626	chrX:46936185-46936705
160705_180K_Arrays-34360	chrX:46936185-46936705
160705_180K_Arrays-34359	chrX:46936185-46936705
160705_180K_Arrays-40915	chrX:46936185-46936705
160705_180K_Arrays-40801	chrX:46936185-46936705
160705_180K_Arrays-47453	chrX:46936185-46936705
160705_180K_Arrays-37513	chrX:46936185-46936705
160705_180K_Arrays-47711	chrX:46952565-46953065
160705_180K_Arrays-47712	chrX:46952565-46953065
160705_180K_Arrays-41278	chrX:46952565-46953065
160705_180K_Arrays-42280	chrX:46952565-46953065
160705_180K_Arrays-41512	chrX:46952565-46953065
160705_180K_Arrays-50094	chrX:46952565-46953065
160705_180K_Arrays-47205	chrX:46952565-46953065
160705_180K_Arrays-49245	chrX:46952565-46953065
160705_180K_Arrays-50211	chrX:46952565-46953065
160705_180K_Arrays-36473	chrX:46952565-46953065
160705_180K_Arrays-47684	chrX:46952565-46953065
160705_180K_Arrays-40197	chrX:46952565-46953065
160705_180K_Arrays-40198	chrX:46952565-46953065
160705_180K_Arrays-39412	chrX:46952565-46953065
160705_180K_Arrays-40577	chrX:46975885-46976585
160705_180K_Arrays-37044	chrX:46975885-46976585
160705_180K_Arrays-36123	chrX:46975885-46976585
160705_180K_Arrays-36844	chrX:46975885-46976585
160705_180K_Arrays-46340	chrX:46975885-46976585
160705_180K_Arrays-35914	chrX:46988405-46988905
160705_180K_Arrays-43008	chrX:46988405-46988905
160705_180K_Arrays-50064	chrX:46988405-46988905
160705_180K_Arrays-34553	chrX:46988405-46988905
160705_180K_Arrays-32192	chrX:46988405-46988905
160705_180K_Arrays-42836	chrX:46988405-46988905
160705_180K_Arrays-47916	chrX:46988405-46988905
160705_180K_Arrays-35328	chrX:46988405-46988905
160705_180K_Arrays-33225	chrX:46988405-46988905
160705_180K_Arrays-36714	chrX:46988405-46988905
160705_180K_Arrays-43360	chrX:46988405-46988905
160705_180K_Arrays-44151	chrX:46988405-46988905
160705_180K_Arrays-35334	chrX:46988405-46988905
160705_180K_Arrays-35335	chrX:46988405-46988905
160705_180K_Arrays-42642	chrX:46988405-46988905
160705_180K_Arrays-45374	chrX:46988405-46988905
160705_180K_Arrays-47934	chrX:46988405-46988905
160705_180K_Arrays-50276	chrX:46988405-46988905
160705_180K_Arrays-47581	chrX:46988405-46988905
160705_180K_Arrays-44139	chrX:46988405-46988905
160705_180K_Arrays-41452	chrX:46988405-46988905
160705_180K_Arrays-41052	chrX:46988405-46988905
160705_180K_Arrays-36514	chrX:46988405-46988905
160705_180K_Arrays-43641	chrX:46988405-46988905
160705_180K_Arrays-43642	chrX:46988405-46988905
160705_180K_Arrays-34531	chrX:46988405-46988905
160705_180K_Arrays-47021	chrX:46988405-46988905
160705_180K_Arrays-48225	chrX:46988405-46988905
160705_180K_Arrays-48224	chrX:46988405-46988905
160705_180K_Arrays-32835	chrX:46988405-46988905
160705_180K_Arrays-41212	chrX:46988405-46988905
160705_180K_Arrays-40382	chrX:46988405-46988905
160705_180K_Arrays-36816	chrX:46988405-46988905
160705_180K_Arrays-48074	chrX:46988405-46988905
160705_180K_Arrays-34733	chrX:46988405-46988905
160705_180K_Arrays-38446	chrX:46988405-46988905
160705_180K_Arrays-38378	chrX:46988405-46988905
160705_180K_Arrays-42006	chrX:46988405-46988905
160705_180K_Arrays-44977	chrX:46988405-46988905
160705_180K_Arrays-49158	chrX:46988405-46988905
160705_180K_Arrays-42336	chrX:46988405-46988905
160705_180K_Arrays-44646	chrX:46988405-46988905
160705_180K_Arrays-36695	chrX:46988405-46988905
160705_180K_Arrays-49755	chrX:46988405-46988905
160705_180K_Arrays-37747	chrX:46988405-46988905
160705_180K_Arrays-48277	chrX:46988405-46988905
160705_180K_Arrays-45388	chrX:46988405-46988905
160705_180K_Arrays-45499	chrX:46988405-46988905
160705_180K_Arrays-44426	chrX:46988405-46988905
160705_180K_Arrays-39527	chrX:46988405-46988905
160705_180K_Arrays-36338	chrX:46988405-46988905
160705_180K_Arrays-47922	chrX:46988405-46988905
160705_180K_Arrays-47923	chrX:46988405-46988905
160705_180K_Arrays-36861	chrX:46988405-46988905
160705_180K_Arrays-48680	chrX:46988405-46988905
160705_180K_Arrays-45583	chrX:46988405-46988905
160705_180K_Arrays-41755	chrX:46988405-46988905
160705_180K_Arrays-33528	chrX:46988405-46988905
160705_180K_Arrays-38628	chrX:46988405-46988905
160705_180K_Arrays-40158	chrX:46994945-46995465
160705_180K_Arrays-33075	chrX:46994945-46995465
160705_180K_Arrays-50452	chrX:46994945-46995465
160705_180K_Arrays-38388	chrX:46994945-46995465
160705_180K_Arrays-32260	chrX:46994945-46995465
160705_180K_Arrays-35054	chrX:46994945-46995465
160705_180K_Arrays-44363	chrX:46994945-46995465
160705_180K_Arrays-35020	chrX:46994945-46995465
160705_180K_Arrays-45473	chrX:46994945-46995465
160705_180K_Arrays-40862	chrX:46994945-46995465
160705_180K_Arrays-36556	chrX:46994945-46995465
160705_180K_Arrays-42291	chrX:46994945-46995465
160705_180K_Arrays-35943	chrX:46994945-46995465
160705_180K_Arrays-33011	chrX:46994945-46995465
160705_180K_Arrays-33428	chrX:46994945-46995465
160705_180K_Arrays-34798	chrX:46994945-46995465
160705_180K_Arrays-32843	chrX:46994945-46995465
160705_180K_Arrays-36043	chrX:46994945-46995465
160705_180K_Arrays-31915	chrX:46994945-46995465
160705_180K_Arrays-40879	chrX:46994945-46995465
160705_180K_Arrays-40162	chrX:46994945-46995465
160705_180K_Arrays-34215	chrX:46994945-46995465
160705_180K_Arrays-32558	chrX:46994945-46995465
160705_180K_Arrays-32766	chrX:46994945-46995465
160705_180K_Arrays-46388	chrX:46994945-46995465
160705_180K_Arrays-49610	chrX:46994945-46995465
160705_180K_Arrays-41434	chrX:46994945-46995465
160705_180K_Arrays-41172	chrX:46994945-46995465
160705_180K_Arrays-48267	chrX:46994945-46995465
160705_180K_Arrays-50367	chrX:46994945-46995465
160705_180K_Arrays-48678	chrX:46994945-46995465
160705_180K_Arrays-39790	chrX:46994945-46995465
160705_180K_Arrays-44006	chrX:47003725-47004825
160705_180K_Arrays-44009	chrX:47003725-47004825
160705_180K_Arrays-33299	chrX:47003725-47004825
160705_180K_Arrays-35523	chrX:47003725-47004825
160705_180K_Arrays-35167	chrX:47003725-47004825
160705_180K_Arrays-33571	chrX:47003725-47004825
160705_180K_Arrays-33570	chrX:47003725-47004825
160705_180K_Arrays-37739	chrX:47003725-47004825
160705_180K_Arrays-47024	chrX:47003725-47004825
160705_180K_Arrays-38083	chrX:47003725-47004825
160705_180K_Arrays-50135	chrX:47003725-47004825
160705_180K_Arrays-38835	chrX:47003725-47004825
160705_180K_Arrays-41948	chrX:47003725-47004825
160705_180K_Arrays-48656	chrX:47003725-47004825
160705_180K_Arrays-34294	chrX:47003725-47004825
160705_180K_Arrays-48894	chrX:47003725-47004825
160705_180K_Arrays-46958	chrX:47003725-47004825
160705_180K_Arrays-36739	chrX:47003725-47004825
160705_180K_Arrays-33753	chrX:47003725-47004825
160705_180K_Arrays-33066	chrX:47003725-47004825
160705_180K_Arrays-47273	chrX:47003725-47004825
160705_180K_Arrays-50210	chrX:47003725-47004825
160705_180K_Arrays-47685	chrX:47003725-47004825
160705_180K_Arrays-33615	chrX:47003725-47004825
160705_180K_Arrays-37892	chrX:47003725-47004825
160705_180K_Arrays-37107	chrX:47003725-47004825
160705_180K_Arrays-42946	chrX:47003725-47004825
160705_180K_Arrays-32286	chrX:47003725-47004825
160705_180K_Arrays-47269	chrX:47003725-47004825
160705_180K_Arrays-37655	chrX:47003725-47004825
160705_180K_Arrays-33547	chrX:47003725-47004825
160705_180K_Arrays-50477	chrX:47003725-47004825
160705_180K_Arrays-48976	chrX:47003725-47004825
160705_180K_Arrays-34643	chrX:47003725-47004825
160705_180K_Arrays-35439	chrX:47003725-47004825
160705_180K_Arrays-40537	chrX:47003725-47004825
160705_180K_Arrays-40544	chrX:47003725-47004825
160705_180K_Arrays-35730	chrX:47003725-47004825
160705_180K_Arrays-49213	chrX:47003725-47004825
160705_180K_Arrays-36753	chrX:47003725-47004825
160705_180K_Arrays-42783	chrX:47003725-47004825
160705_180K_Arrays-33511	chrX:47003725-47004825
160705_180K_Arrays-38627	chrX:47003725-47004825
160705_180K_Arrays-49156	chrX:47003725-47004825
160705_180K_Arrays-38163	chrX:47003725-47004825
160705_180K_Arrays-38162	chrX:47003725-47004825
160705_180K_Arrays-45232	chrX:47003725-47004825
160705_180K_Arrays-44479	chrX:47003725-47004825
160705_180K_Arrays-36341	chrX:47003725-47004825
160705_180K_Arrays-46595	chrX:47003725-47004825
160705_180K_Arrays-35525	chrX:47003725-47004825
160705_180K_Arrays-41864	chrX:47003725-47004825
160705_180K_Arrays-33413	chrX:47003725-47004825
160705_180K_Arrays-37268	chrX:47003725-47004825
160705_180K_Arrays-40553	chrX:47003725-47004825
160705_180K_Arrays-40554	chrX:47003725-47004825
160705_180K_Arrays-40032	chrX:47003725-47004825
160705_180K_Arrays-40607	chrX:47003725-47004825
160705_180K_Arrays-43102	chrX:47003725-47004825
160705_180K_Arrays-37349	chrX:47003725-47004825
160705_180K_Arrays-35552	chrX:47003725-47004825
160705_180K_Arrays-49476	chrX:47003725-47004825
160705_180K_Arrays-35751	chrX:47003725-47004825
160705_180K_Arrays-33107	chrX:47003725-47004825
160705_180K_Arrays-36241	chrX:47003725-47004825
160705_180K_Arrays-34956	chrX:47003725-47004825
160705_180K_Arrays-47939	chrX:47003725-47004825
160705_180K_Arrays-45729	chrX:47003725-47004825
160705_180K_Arrays-39780	chrX:47003725-47004825
160705_180K_Arrays-33462	chrX:47003725-47004825
160705_180K_Arrays-46278	chrX:47003725-47004825
160705_180K_Arrays-42859	chrX:47003725-47004825
160705_180K_Arrays-50543	chrX:47003725-47004825
160705_180K_Arrays-39266	chrX:47003725-47004825
160705_180K_Arrays-34114	chrX:47003725-47004825
160705_180K_Arrays-46661	chrX:47003725-47004825
160705_180K_Arrays-48014	chrX:47003725-47004825
160705_180K_Arrays-37471	chrX:47003725-47004825
160705_180K_Arrays-37470	chrX:47003725-47004825
160705_180K_Arrays-49727	chrX:47003725-47004825
160705_180K_Arrays-43635	chrX:47003725-47004825
160705_180K_Arrays-40052	chrX:47003725-47004825
160705_180K_Arrays-35485	chrX:47003725-47004825
160705_180K_Arrays-38747	chrX:47003725-47004825
160705_180K_Arrays-48900	chrX:47003725-47004825
160705_180K_Arrays-35317	chrX:47003725-47004825
160705_180K_Arrays-37793	chrX:47003725-47004825
160705_180K_Arrays-33777	chrX:47003725-47004825
160705_180K_Arrays-37187	chrX:47003725-47004825
160705_180K_Arrays-49826	chrX:47003725-47004825
160705_180K_Arrays-38047	chrX:47003725-47004825
160705_180K_Arrays-50022	chrX:47003725-47004825
160705_180K_Arrays-41167	chrX:47003725-47004825
160705_180K_Arrays-40535	chrX:47003725-47004825
160705_180K_Arrays-36487	chrX:47003725-47004825
160705_180K_Arrays-46844	chrX:47003725-47004825
160705_180K_Arrays-46163	chrX:47003725-47004825
160705_180K_Arrays-42763	chrX:47003725-47004825
160705_180K_Arrays-34376	chrX:47003725-47004825
160705_180K_Arrays-41025	chrX:47003725-47004825
160705_180K_Arrays-41031	chrX:47003725-47004825
160705_180K_Arrays-34378	chrX:47003725-47004825
160705_180K_Arrays-38067	chrX:47003725-47004825
160705_180K_Arrays-46985	chrX:47003725-47004825
160705_180K_Arrays-46984	chrX:47003725-47004825
160705_180K_Arrays-38684	chrX:47003725-47004825
160705_180K_Arrays-39261	chrX:47003725-47004825
160705_180K_Arrays-33891	chrX:47003725-47004825
160705_180K_Arrays-42913	chrX:47003725-47004825
160705_180K_Arrays-47847	chrX:47003725-47004825
160705_180K_Arrays-43330	chrX:47003725-47004825
160705_180K_Arrays-42659	chrX:47003725-47004825
160705_180K_Arrays-35556	chrX:47003725-47004825
160705_180K_Arrays-46488	chrX:47003725-47004825
160705_180K_Arrays-41829	chrX:47003725-47004825
160705_180K_Arrays-41828	chrX:47003725-47004825
160705_180K_Arrays-41078	chrX:47003725-47004825
160705_180K_Arrays-41472	chrX:47003725-47004825
160705_180K_Arrays-41313	chrX:47003725-47004825
160705_180K_Arrays-50279	chrX:47003725-47004825
160705_180K_Arrays-44842	chrX:47003725-47004825
160705_180K_Arrays-45384	chrX:47003725-47004825
160705_180K_Arrays-44931	chrX:47003725-47004825
160705_180K_Arrays-41318	chrX:47003725-47004825
160705_180K_Arrays-40825	chrX:47003725-47004825
160705_180K_Arrays-50550	chrX:47003725-47004825
160705_180K_Arrays-42725	chrX:47003725-47004825
160705_180K_Arrays-36180	chrX:47003725-47004825
160705_180K_Arrays-40575	chrX:47003725-47004825
160705_180K_Arrays-40112	chrX:47003725-47004825
160705_180K_Arrays-40133	chrX:47003725-47004825
160705_180K_Arrays-40581	chrX:47003725-47004825
160705_180K_Arrays-43435	chrX:47003725-47004825
160705_180K_Arrays-49165	chrX:47003725-47004825
160705_180K_Arrays-35302	chrX:47003725-47004825
160705_180K_Arrays-34144	chrX:47003725-47004825
160705_180K_Arrays-48443	chrX:47003725-47004825
160705_180K_Arrays-41509	chrX:47003725-47004825
160705_180K_Arrays-48134	chrX:47003725-47004825
160705_180K_Arrays-49244	chrX:47003725-47004825
160705_180K_Arrays-49243	chrX:47003725-47004825
160705_180K_Arrays-35250	chrX:47003725-47004825
160705_180K_Arrays-46010	chrX:47003725-47004825
160705_180K_Arrays-46009	chrX:47003725-47004825
160705_180K_Arrays-43282	chrX:47003725-47004825
160705_180K_Arrays-44283	chrX:47003725-47004825
160705_180K_Arrays-38570	chrX:47003725-47004825
160705_180K_Arrays-50308	chrX:47003725-47004825
160705_180K_Arrays-48050	chrX:47003725-47004825
160705_180K_Arrays-46240	chrX:47003725-47004825
160705_180K_Arrays-33795	chrX:47003725-47004825
160705_180K_Arrays-47412	chrX:47003725-47004825
160705_180K_Arrays-34615	chrX:47003725-47004825
160705_180K_Arrays-34244	chrX:47003725-47004825
160705_180K_Arrays-34243	chrX:47003725-47004825
160705_180K_Arrays-40237	chrX:47003725-47004825
160705_180K_Arrays-38874	chrX:47003725-47004825
160705_180K_Arrays-40452	chrX:47003725-47004825
160705_180K_Arrays-34314	chrX:47003725-47004825
160705_180K_Arrays-48226	chrX:47003725-47004825
160705_180K_Arrays-49599	chrX:47003725-47004825
160705_180K_Arrays-35222	chrX:47003725-47004825
160705_180K_Arrays-35785	chrX:47003725-47004825
160705_180K_Arrays-48418	chrX:47003725-47004825
160705_180K_Arrays-33180	chrX:47003725-47004825
160705_180K_Arrays-33181	chrX:47003725-47004825
160705_180K_Arrays-44417	chrX:47003725-47004825
160705_180K_Arrays-32269	chrX:47003725-47004825
160705_180K_Arrays-38329	chrX:47003725-47004825
160705_180K_Arrays-45059	chrX:47003725-47004825
160705_180K_Arrays-36381	chrX:47003725-47004825
160705_180K_Arrays-33134	chrX:47003725-47004825
160705_180K_Arrays-45755	chrX:47003725-47004825
160705_180K_Arrays-42601	chrX:47003725-47004825
160705_180K_Arrays-36524	chrX:47003725-47004825
160705_180K_Arrays-50351	chrX:47003725-47004825
160705_180K_Arrays-47744	chrX:47003725-47004825
160705_180K_Arrays-32918	chrX:47003725-47004825
160705_180K_Arrays-33786	chrX:47003725-47004825
160705_180K_Arrays-48282	chrX:47003725-47004825
160705_180K_Arrays-37601	chrX:47003725-47004825
160705_180K_Arrays-34505	chrX:47003725-47004825
160705_180K_Arrays-40364	chrX:47003725-47004825
160705_180K_Arrays-42408	chrX:47003725-47004825
160705_180K_Arrays-44998	chrX:47003725-47004825
160705_180K_Arrays-39005	chrX:47003725-47004825
